NAME MPTSPs_100_1
COOMENT 
TYPE MPTSPs
DIMENSION 105
N_PATH 3
17 42 6181
17 43 5370
17 44 4751
17 45 4899
17 46 5520
17 47 6610
17 48 4867
17 49 5423
17 50 5238
17 51 7086
17 52 5558
17 53 5690
17 54 5574
17 55 6884
17 56 5104
17 57 6391
17 58 6315
17 59 5120
17 60 6338
17 61 5064
17 62 4721
17 63 5247
17 64 5870
17 65 6134
17 66 6245
17 67 4350
17 68 4168
17 69 4375
17 70 4059
17 71 4955
17 72 4583
17 73 4427
17 74 4402
17 75 2069
17 76 2323
17 77 2567
17 78 2814
17 79 2061
17 80 4278
17 81 2144
17 82 3285
17 83 3961
17 84 6418
17 85 4267
17 86 4428
17 87 4814
17 88 4501
17 89 4798
17 90 5865
17 91 4750
17 92 10731
17 93 6961
17 94 7334
17 95 6737
17 96 6550
17 97 8386
17 98 7041
17 99 4931
17 100 6304
17 101 4909
17 102 6624
17 103 6131
17 104 4499
17 105 6929
18 1 3910
18 2 3663
18 3 4241
18 4 3561
18 5 3463
18 6 4342
18 7 3870
18 8 4090
18 9 2768
18 10 2579
18 11 2317
18 12 1996
18 13 2479
18 14 2809
18 15 2419
18 16 1616
18 17 1370
18 18 0
18 19 1501
18 20 806
18 21 1214
18 22 1290
18 23 771
18 24 3616
18 25 3203
18 26 3538
18 27 3768
18 28 4060
18 29 3794
18 30 2775
18 31 3102
18 32 3665
18 33 5840
18 34 4860
18 35 5675
18 36 6663
18 37 4578
18 38 5483
18 39 5456
18 40 6051
18 41 7469
18 42 7037
18 43 7907
18 44 7459
18 45 6388
18 46 5947
18 47 6603
18 48 7727
18 49 6496
18 50 6879
18 51 7601
18 52 6475
18 53 7220
18 54 6984
18 55 7135
18 56 6522
18 57 6485
18 58 6309
18 59 6012
18 60 7013
18 61 6431
18 62 5654
18 63 5828
18 64 7264
18 65 6096
18 66 7100
18 67 4964
18 68 4307
18 69 4421
18 70 5131
18 71 5845
18 72 5155
18 73 4342
18 74 5267
18 75 1958
18 76 2347
18 77 2701
18 78 1881
18 79 545
18 80 3114
18 81 1035
18 82 3082
18 83 4917
18 84 7515
18 85 4816
18 86 5684
18 87 7316
18 88 5587
18 89 5592
18 90 6943
18 91 5864
18 92 12752
18 93 7969
18 94 7944
18 95 8465
18 96 6746
18 97 7844
18 98 8452
18 99 4526
18 100 6304
18 101 4167
18 102 8202
18 103 6374
18 104 4174
18 105 7346
19 1 2685
19 2 3367
19 3 2862
19 4 2811
19 5 2677
19 6 2931
19 7 2600
19 8 3132
19 9 2906
19 10 3301
19 11 2970
19 12 2363
19 13 2712
19 14 4089
19 15 2587
19 16 2232
19 17 351
19 18 1501
19 19 0
19 20 704
19 21 668
19 22 223
19 23 907
19 24 1911
19 25 1961
19 26 1545
19 27 2235
19 28 2487
19 29 2179
19 30 1476
19 31 2120
19 32 1697
19 33 4578
19 34 3272
19 35 3835
19 36 4412
19 37 4307
19 38 4512
19 39 3741
19 40 4186
19 41 5761
19 42 6368
19 43 5382
19 44 5464
19 45 5346
19 46 5754
19 47 5918
19 48 4960
19 49 6432
19 50 6518
19 51 6173
19 52 4990
19 53 5843
19 54 6208
19 55 5886
19 56 5271
19 57 6708
19 58 6283
19 59 5049
19 60 5964
19 61 6863
19 62 6198
19 63 5663
19 64 7136
19 65 6121
19 66 6734
19 67 5288
19 68 4882
19 69 4789
19 70 5117
19 71 4889
19 72 5024
19 73 4944
19 74 4465
19 75 2382
19 76 2112
19 77 1782
19 78 3078
19 79 2157
19 80 4250
19 81 1766
19 82 4076
19 83 3835
19 84 6240
19 85 3751
19 86 4329
19 87 5256
19 88 4922
19 89 3653
19 90 6095
19 91 4411
19 92 11317
19 93 6843
19 94 7120
19 95 6056
19 96 7563
19 97 6712
19 98 7344
19 99 5209
19 100 7006
19 101 4795
19 102 7331
19 103 6305
19 104 5884
19 105 7647
20 1 3025
20 2 3318
20 3 2996
20 4 3118
20 5 3233
20 6 3162
20 7 3024
20 8 3216
20 9 2339
20 10 2706
20 11 2139
20 12 1930
20 13 2336
20 14 3031
20 15 2488
20 16 1898
20 17 500
20 18 806
20 19 704
20 20 0
20 21 370
20 22 465
20 23 759
20 24 2378
20 25 3103
20 26 2343
20 27 3148
20 28 3377
20 29 3289
20 30 1966
20 31 2253
20 32 2561
20 33 5408
20 34 4280
20 35 3776
20 36 4913
20 37 4807
20 38 4779
20 39 4883
20 40 5405
20 41 6471
20 42 6411
20 43 5310
20 44 6371
20 45 5452
20 46 7491
20 47 6301
20 48 6569
20 49 6891
20 50 5818
20 51 7304
20 52 5095
20 53 5957
20 54 5928
20 55 6510
20 56 6058
20 57 6781
20 58 5762
20 59 5917
20 60 5707
20 61 5579
20 62 5605
20 63 5300
20 64 6467
20 65 6206
20 66 5484
20 67 5287
20 68 4078
20 69 5172
20 70 4602
20 71 4425
20 72 5555
20 73 4789
20 74 4476
20 75 2612
20 76 2694
20 77 2537
20 78 2393
20 79 1472
20 80 3701
20 81 1586
20 82 3243
20 83 4882
20 84 5931
20 85 4442
20 86 4872
20 87 5000
20 88 5403
20 89 4120
20 90 7018
20 91 5654
20 92 11123
20 93 7663
20 94 8030
20 95 6978
20 96 7360
20 97 7341
20 98 7731
20 99 4187
20 100 7059
20 101 4736
20 102 7605
20 103 6497
20 104 4140
20 105 7247
21 1 3017
21 2 3097
21 3 2497
21 4 2453
21 5 2469
21 6 2936
21 7 2496
21 8 2954
21 9 2053
21 10 2727
21 11 2425
21 12 2055
21 13 2301
21 14 3690
21 15 1813
21 16 1978
21 17 374
21 18 1214
21 19 668
21 20 370
21 21 0
21 22 530
21 23 906
21 24 3410
21 25 2802
21 26 2581
21 27 2922
21 28 3175
21 29 3252
21 30 2062
21 31 2830
21 32 2533
21 33 4572
21 34 4002
21 35 3974
21 36 4071
21 37 4281
21 38 4389
21 39 4475
21 40 4784
21 41 5017
21 42 5757
21 43 5083
21 44 5834
21 45 5250
21 46 6906
21 47 5324
21 48 4784
21 49 4887
21 50 5166
21 51 5887
21 52 5575
21 53 5974
21 54 5619
21 55 6315
21 56 4916
21 57 6538
21 58 5135
21 59 4548
21 60 5954
21 61 5774
21 62 5380
21 63 5525
21 64 6056
21 65 4620
21 66 6613
21 67 4360
21 68 3930
21 69 4355
21 70 4318
21 71 4136
21 72 4625
21 73 3710
21 74 4001
21 75 2579
21 76 2326
21 77 2372
21 78 2451
21 79 1971
21 80 3881
21 81 2211
21 82 3529
21 83 5078
21 84 7526
21 85 4952
21 86 4202
21 87 6438
21 88 5257
21 89 4875
21 90 5970
21 91 4885
21 92 11135
21 93 6598
21 94 7359
21 95 6499
21 96 7459
21 97 7377
21 98 7605
21 99 4582
21 100 5345
21 101 4550
21 102 7085
21 103 6501
21 104 3839
21 105 6307
22 1 3118
22 2 2819
22 3 3254
22 4 2885
22 5 2332
22 6 2642
22 7 3071
22 8 3153
22 9 3169
22 10 2692
22 11 2575
22 12 2001
22 13 3142
22 14 3794
22 15 2803
22 16 2309
22 17 218
22 18 1290
22 19 223
22 20 465
22 21 530
22 22 0
22 23 741
22 24 2719
22 25 2504
22 26 1848
22 27 2831
22 28 2705
22 29 2834
22 30 1622
22 31 2102
22 32 2197
22 33 4970
22 34 3437
22 35 3824
22 36 4040
22 37 4355
22 38 4536
22 39 4558
22 40 4449
22 41 5378
22 42 6066
22 43 5602
22 44 5496
22 45 5529
22 46 6628
22 47 5107
22 48 5052
22 49 5983
22 50 6855
22 51 6973
22 52 6135
22 53 6311
22 54 6805
22 55 6115
22 56 6091
22 57 6313
22 58 5678
22 59 5111
22 60 6105
22 61 5535
22 62 6083
22 63 6142
22 64 6773
22 65 5830
22 66 6303
22 67 4204
22 68 4438
22 69 4876
22 70 5081
22 71 5502
22 72 4858
22 73 4883
22 74 4825
22 75 1877
22 76 1909
22 77 2133
22 78 2548
22 79 1719
22 80 4207
22 81 1952
22 82 3585
22 83 4496
22 84 6851
22 85 3514
22 86 5246
22 87 5382
22 88 4330
22 89 4098
22 90 6484
22 91 4740
22 92 10833
22 93 5479
22 94 7531
22 95 6308
22 96 7040
22 97 7179
22 98 7272
22 99 4754
22 100 6570
22 101 4861
22 102 6927
22 103 6267
22 104 4441
22 105 8661
23 1 3660
23 2 3982
23 3 3631
23 4 3873
23 5 3412
23 6 3219
23 7 3655
23 8 3624
23 9 2762
23 10 2588
23 11 2441
23 12 2596
23 13 2946
23 14 3453
23 15 2799
23 16 2162
23 17 825
23 18 771
23 19 907
23 20 759
23 21 906
23 22 741
23 23 0
23 24 2392
23 25 2781
23 26 2099
23 27 3054
23 28 3640
23 29 3061
23 30 2226
23 31 2137
23 32 2655
23 33 5201
23 34 4365
23 35 3915
23 36 5047
23 37 4860
23 38 4909
23 39 5073
23 40 5953
23 41 6101
23 42 6683
23 43 6258
23 44 7653
23 45 7002
23 46 6138
23 47 6107
23 48 6009
23 49 6288
23 50 6521
23 51 6745
23 52 6388
23 53 7331
23 54 7522
23 55 6569
23 56 7192
23 57 6854
23 58 6582
23 59 5991
23 60 6502
23 61 6220
23 62 5060
23 63 5657
23 64 6138
23 65 6270
23 66 6886
23 67 5866
23 68 4436
23 69 5015
23 70 4982
23 71 5704
23 72 4579
23 73 5439
23 74 4761
23 75 1337
23 76 1903
23 77 2170
23 78 2979
23 79 1216
23 80 4238
23 81 1375
23 82 3315
23 83 4954
23 84 7817
23 85 3501
23 86 4849
23 87 5612
23 88 4803
23 89 5050
23 90 5979
23 91 5756
23 92 11913
23 93 8951
23 94 8833
23 95 7572
23 96 8932
23 97 8717
23 98 9242
23 99 4998
23 100 7092
23 101 5803
23 102 6791
23 103 7142
23 104 4858
23 105 7087
24 1 2880
24 2 3027
24 3 3068
24 4 3254
24 5 2892
24 6 3917
24 7 3002
24 8 3215
24 9 5465
24 10 5569
24 11 5271
24 12 4229
24 13 4213
24 14 4897
24 15 4127
24 16 4604
24 17 2145
24 18 3616
24 19 1911
24 20 2378
24 21 3410
24 22 2719
24 23 2392
24 24 0
24 25 224
24 26 292
24 27 435
24 28 525
24 29 407
24 30 672
24 31 167
24 32 60
24 33 2710
24 34 2331
24 35 2023
24 36 2761
24 37 2552
24 38 2408
24 39 2818
24 40 2852
24 41 4837
24 42 4838
24 43 4671
24 44 4416
24 45 4284
24 46 4380
24 47 4714
24 48 4552
24 49 4429
24 50 5245
24 51 6691
24 52 5957
24 53 5587
24 54 7564
24 55 6861
24 56 5934
24 57 5229
24 58 8029
24 59 6654
24 60 6782
24 61 6740
24 62 6375
24 63 6381
24 64 8393
24 65 5965
24 66 7081
24 67 5963
24 68 5680
24 69 7946
24 70 6303
24 71 6119
24 72 6088
24 73 6537
24 74 6800
24 75 3295
24 76 1945
24 77 1535
24 78 5204
24 79 3959
24 80 8029
24 81 3655
24 82 6398
24 83 2335
24 84 5355
24 85 2045
24 86 2390
24 87 3008
24 88 2757
24 89 1920
24 90 3723
24 91 3122
24 92 9441
24 93 7751
24 94 7924
24 95 7166
24 96 8982
24 97 5406
24 98 7338
24 99 6084
24 100 7751
24 101 6807
24 102 7700
24 103 6551
24 104 6833
24 105 6980
25 1 3304
25 2 2946
25 3 3552
25 4 3061
25 5 3025
25 6 3439
25 7 3403
25 8 3685
25 9 4291
25 10 5324
25 11 4717
25 12 4118
25 13 4408
25 14 5879
25 15 5436
25 16 5090
25 17 2241
25 18 3203
25 19 1961
25 20 3103
25 21 2802
25 22 2504
25 23 2781
25 24 224
25 25 0
25 26 529
25 27 252
25 28 348
25 29 336
25 30 811
25 31 423
25 32 267
25 33 2772
25 34 2071
25 35 2130
25 36 2436
25 37 2416
25 38 2827
25 39 2415
25 40 2554
25 41 4517
25 42 4372
25 43 4312
25 44 4107
25 45 3409
25 46 4552
25 47 5000
25 48 3972
25 49 4698
25 50 5732
25 51 7604
25 52 5757
25 53 4643
25 54 6001
25 55 6504
25 56 5684
25 57 6177
25 58 6539
25 59 5779
25 60 6985
25 61 6077
25 62 6356
25 63 6704
25 64 6744
25 65 6254
25 66 5554
25 67 5935
25 68 6015
25 69 6976
25 70 6081
25 71 6971
25 72 6936
25 73 7102
25 74 5750
25 75 3217
25 76 1972
25 77 1512
25 78 5194
25 79 4347
25 80 6386
25 81 4812
25 82 6071
25 83 1709
25 84 4260
25 85 1967
25 86 2167
25 87 2781
25 88 2226
25 89 1848
25 90 3212
25 91 2617
25 92 8705
25 93 6619
25 94 7922
25 95 7239
25 96 6870
25 97 5566
25 98 9187
25 99 6177
25 100 8451
25 101 7132
25 102 7675
25 103 7270
25 104 6569
25 105 9679
26 1 3257
26 2 2915
26 3 3412
26 4 2937
26 5 3124
26 6 3262
26 7 2829
26 8 3741
26 9 3836
26 10 4928
26 11 4342
26 12 4073
26 13 4892
26 14 4791
26 15 4227
26 16 4091
26 17 2274
26 18 3538
26 19 1545
26 20 2343
26 21 2581
26 22 1848
26 23 2099
26 24 292
26 25 529
26 26 0
26 27 657
26 28 765
26 29 735
26 30 480
26 31 197
26 32 272
26 33 3120
26 34 2434
26 35 2316
26 36 2674
26 37 3252
26 38 3836
26 39 3099
26 40 2889
26 41 4831
26 42 4969
26 43 4605
26 44 4340
26 45 4661
26 46 5404
26 47 4314
26 48 3932
26 49 4352
26 50 6687
26 51 6382
26 52 6478
26 53 5290
26 54 6098
26 55 6168
26 56 6066
26 57 5931
26 58 6207
26 59 6552
26 60 6380
26 61 5457
26 62 6713
26 63 5930
26 64 7156
26 65 6850
26 66 5601
26 67 6513
26 68 4837
26 69 5881
26 70 6411
26 71 6701
26 72 6493
26 73 5082
26 74 5888
26 75 3155
26 76 1755
26 77 1456
26 78 4584
26 79 3519
26 80 5548
26 81 3381
26 82 5589
26 83 2397
26 84 5795
26 85 2558
26 86 2592
26 87 3816
26 88 2744
26 89 2094
26 90 4457
26 91 2781
26 92 11930
26 93 7366
26 94 7784
26 95 7182
26 96 7943
26 97 6026
26 98 5911
26 99 6196
26 100 8213
26 101 8252
26 102 7349
26 103 7498
26 104 5568
26 105 7621
27 1 3425
27 2 3535
27 3 3410
27 4 3380
27 5 3795
27 6 3261
27 7 3254
27 8 3426
27 9 4693
27 10 5812
27 11 4972
27 12 4762
27 13 5841
27 14 5815
27 15 5251
27 16 5065
27 17 2615
27 18 3768
27 19 2235
27 20 3148
27 21 2922
27 22 2831
27 23 3054
27 24 435
27 25 252
27 26 657
27 27 0
27 28 236
27 29 164
27 30 890
27 31 580
27 32 430
27 33 2664
27 34 1964
27 35 1924
27 36 2074
27 37 2503
27 38 2737
27 39 2264
27 40 2668
27 41 3863
27 42 4718
27 43 4108
27 44 4284
27 45 4133
27 46 4995
27 47 5134
27 48 3941
27 49 4237
27 50 5610
27 51 6229
27 52 5897
27 53 5312
27 54 6963
27 55 5969
27 56 4806
27 57 5839
27 58 6450
27 59 8114
27 60 6081
27 61 6314
27 62 6208
27 63 6386
27 64 7948
27 65 6544
27 66 7347
27 67 7345
27 68 6311
27 69 7182
27 70 6455
27 71 6180
27 72 6795
27 73 7455
27 74 6926
27 75 3914
27 76 2374
27 77 1913
27 78 4904
27 79 4171
27 80 7015
27 81 3973
27 82 6191
27 83 1850
27 84 4392
27 85 1578
27 86 2184
27 87 2403
27 88 2405
27 89 1543
27 90 3782
27 91 2241
27 92 11766
27 93 7380
27 94 6322
27 95 6264
27 96 7133
27 97 5360
27 98 8060
27 99 6150
27 100 7459
27 101 7904
27 102 7191
27 103 8347
27 104 6468
27 105 7835
28 1 3636
28 2 4015
28 3 3680
28 4 3348
28 5 3867
28 6 3543
28 7 3606
28 8 3941
28 9 5122
28 10 5829
28 11 5598
28 12 5419
28 13 5354
28 14 6418
28 15 5725
28 16 5632
28 17 2625
28 18 4060
28 19 2487
28 20 3377
28 21 3175
28 22 2705
28 23 3640
28 24 525
28 25 348
28 26 765
28 27 236
28 28 0
28 29 86
28 30 1058
28 31 585
28 32 505
28 33 2608
28 34 1995
28 35 1893
28 36 1998
28 37 2474
28 38 2928
28 39 2551
28 40 2547
28 41 5182
28 42 4872
28 43 4410
28 44 4099
28 45 4197
28 46 4663
28 47 4929
28 48 3748
28 49 4017
28 50 5953
28 51 5780
28 52 6870
28 53 5623
28 54 6646
28 55 6829
28 56 5598
28 57 6100
28 58 7996
28 59 6960
28 60 7109
28 61 7685
28 62 6882
28 63 7506
28 64 6653
28 65 7391
28 66 6259
28 67 7308
28 68 6187
28 69 6899
28 70 7274
28 71 6050
28 72 7655
28 73 6559
28 74 7436
28 75 3103
28 76 2026
28 77 1444
28 78 5909
28 79 4143
28 80 5839
28 81 4132
28 82 6184
28 83 1640
28 84 5137
28 85 1865
28 86 2124
28 87 2510
28 88 2021
28 89 1445
28 90 3712
28 91 2431
28 92 10057
28 93 7144
28 94 6237
28 95 7580
28 96 7593
28 97 5393
28 98 8588
28 99 7235
28 100 7826
28 101 7911
28 102 7898
28 103 7815
28 104 6222
28 105 8366
29 1 3442
29 2 3404
29 3 3643
29 4 3451
29 5 3693
29 6 4054
29 7 3089
29 8 3530
29 9 4732
29 10 5903
29 11 5271
29 12 4780
29 13 5861
29 14 5831
29 15 4957
29 16 4863
29 17 2256
29 18 3794
29 19 2179
29 20 3289
29 21 3252
29 22 2834
29 23 3061
29 24 407
29 25 336
29 26 735
29 27 164
29 28 86
29 29 0
29 30 907
29 31 578
29 32 463
29 33 2758
29 34 2004
29 35 1713
29 36 2321
29 37 2525
29 38 3029
29 39 2249
29 40 2437
29 41 4520
29 42 5899
29 43 4765
29 44 4675
29 45 3867
29 46 6228
29 47 4812
29 48 3894
29 49 3909
29 50 6020
29 51 5562
29 52 6513
29 53 5185
29 54 6252
29 55 6132
29 56 5406
29 57 5960
29 58 6858
29 59 6631
29 60 7682
29 61 6340
29 62 6742
29 63 7169
29 64 7763
29 65 7137
29 66 8284
29 67 6697
29 68 6991
29 69 7005
29 70 6887
29 71 6673
29 72 7449
29 73 6360
29 74 6455
29 75 3532
29 76 1851
29 77 1735
29 78 4603
29 79 4241
29 80 6751
29 81 4065
29 82 6773
29 83 1510
29 84 4768
29 85 1589
29 86 2281
29 87 2703
29 88 2013
29 89 1333
29 90 4112
29 91 2150
29 92 8583
29 93 7117
29 94 7050
29 95 6222
29 96 6880
29 97 6136
29 98 8097
29 99 8660
29 100 8791
29 101 6989
29 102 7847
29 103 6601
29 104 7185
29 105 9687
30 1 2965
30 2 3037
30 3 2428
30 4 2578
30 5 2907
30 6 2621
30 7 2668
30 8 3305
30 9 3428
30 10 3956
30 11 4162
30 12 3511
30 13 4458
30 14 4686
30 15 4479
30 16 3859
30 17 1749
30 18 2775
30 19 1476
30 20 1966
30 21 2062
30 22 1622
30 23 2226
30 24 672
30 25 811
30 26 480
30 27 890
30 28 1058
30 29 907
30 30 0
30 31 568
30 32 599
30 33 2881
30 34 2078
30 35 2540
30 36 2848
30 37 2947
30 38 2980
30 39 2572
30 40 2888
30 41 4737
30 42 5038
30 43 4251
30 44 4714
30 45 4535
30 46 4572
30 47 4589
30 48 4275
30 49 3819
30 50 5956
30 51 5138
30 52 5428
30 53 5052
30 54 5835
30 55 6703
30 56 4962
30 57 5419
30 58 6363
30 59 6384
30 60 5602
30 61 6169
30 62 5544
30 63 6517
30 64 5992
30 65 6268
30 66 5523
30 67 6157
30 68 5235
30 69 6102
30 70 6117
30 71 5818
30 72 5916
30 73 5910
30 74 5559
30 75 2580
30 76 1885
30 77 1342
30 78 4138
30 79 3101
30 80 6133
30 81 3075
30 82 5857
30 83 2871
30 84 4313
30 85 2682
30 86 2859
30 87 3522
30 88 3309
30 89 2514
30 90 4751
30 91 3397
30 92 9842
30 93 6003
30 94 6719
30 95 5988
30 96 6715
30 97 6409
30 98 7511
30 99 6719
30 100 7058
30 101 5968
30 102 7798
30 103 6746
30 104 4761
30 105 7638
31 1 3486
31 2 3612
31 3 2616
31 4 3342
31 5 3075
31 6 2719
31 7 4017
31 8 3867
31 9 5438
31 10 4766
31 11 4676
31 12 4448
31 13 4491
31 14 5655
31 15 4822
31 16 4414
31 17 2429
31 18 3102
31 19 2120
31 20 2253
31 21 2830
31 22 2102
31 23 2137
31 24 167
31 25 423
31 26 197
31 27 580
31 28 585
31 29 578
31 30 568
31 31 0
31 32 218
31 33 2541
31 34 2886
31 35 2208
31 36 2835
31 37 2727
31 38 3052
31 39 2817
31 40 3438
31 41 4656
31 42 5083
31 43 4437
31 44 4920
31 45 4070
31 46 4610
31 47 4813
31 48 3845
31 49 4015
31 50 5846
31 51 5576
31 52 5280
31 53 6967
31 54 6937
31 55 7581
31 56 5747
31 57 5980
31 58 7003
31 59 6851
31 60 5855
31 61 6687
31 62 7491
31 63 7672
31 64 7517
31 65 7088
31 66 6470
31 67 5900
31 68 5712
31 69 6790
31 70 7099
31 71 6022
31 72 6695
31 73 6306
31 74 6516
31 75 2977
31 76 1557
31 77 1226
31 78 5487
31 79 4200
31 80 6396
31 81 4195
31 82 6327
31 83 2209
31 84 5831
31 85 2270
31 86 2301
31 87 2613
31 88 2215
31 89 2051
31 90 4093
31 91 2873
31 92 10865
31 93 7687
31 94 7175
31 95 6603
31 96 8195
31 97 6711
31 98 7558
31 99 7736
31 100 8040
31 101 8571
31 102 7985
31 103 7019
31 104 6225
31 105 9409
32 1 3053
32 2 3275
32 3 3197
32 4 2770
32 5 3556
32 6 2648
32 7 3226
32 8 3476
32 9 4475
32 10 6420
32 11 4237
32 12 3880
32 13 4470
32 14 4904
32 15 3995
32 16 4457
32 17 2298
32 18 3665
32 19 1697
32 20 2561
32 21 2533
32 22 2197
32 23 2655
32 24 60
32 25 267
32 26 272
32 27 430
32 28 505
32 29 463
32 30 599
32 31 218
32 32 0
32 33 2638
32 34 2254
32 35 1937
32 36 2722
32 37 2721
32 38 3066
32 39 2559
32 40 3432
32 41 4177
32 42 5136
32 43 3813
32 44 5021
32 45 4983
32 46 4955
32 47 4406
32 48 4341
32 49 4831
32 50 6430
32 51 6319
32 52 6184
32 53 5593
32 54 6220
32 55 6132
32 56 5926
32 57 5868
32 58 7516
32 59 6714
32 60 6091
32 61 7368
32 62 6047
32 63 6587
32 64 6850
32 65 7062
32 66 6768
32 67 6307
32 68 5108
32 69 6874
32 70 6834
32 71 6996
32 72 7509
32 73 6589
32 74 6759
32 75 2562
32 76 2050
32 77 1817
32 78 5720
32 79 4133
32 80 6085
32 81 4006
32 82 5545
32 83 2162
32 84 5024
32 85 2092
32 86 2321
32 87 2671
32 88 2323
32 89 2170
32 90 3540
32 91 2839
32 92 11476
32 93 6585
32 94 6583
32 95 6504
32 96 6531
32 97 5549
32 98 7616
32 99 7547
32 100 6795
32 101 5928
32 102 7814
32 103 7915
32 104 5480
32 105 9462
33 1 3516
33 2 3645
33 3 3033
33 4 3628
33 5 3638
33 6 4165
33 7 2956
33 8 3473
33 9 5816
33 10 7378
33 11 7303
33 12 5278
33 13 7042
33 14 7436
33 15 6386
33 16 7150
33 17 4624
33 18 5840
33 19 4578
33 20 5408
33 21 4572
33 22 4970
33 23 5201
33 24 2710
33 25 2772
33 26 3120
33 27 2664
33 28 2608
33 29 2758
33 30 2881
33 31 2541
33 32 2638
33 33 0
33 34 1020
33 35 877
33 36 310
33 37 216
33 38 636
33 39 187
33 40 431
33 41 2018
33 42 2854
33 43 2514
33 44 2103
33 45 1949
33 46 2910
33 47 3094
33 48 2161
33 49 1902
33 50 5519
33 51 6031
33 52 4057
33 53 4056
33 54 5897
33 55 5733
33 56 4685
33 57 4463
33 58 7018
33 59 6716
33 60 5901
33 61 6689
33 62 6588
33 63 6839
33 64 6902
33 65 7339
33 66 6598
33 67 7470
33 68 6999
33 69 8051
33 70 8089
33 71 7291
33 72 6404
33 73 7161
33 74 7304
33 75 5732
33 76 4873
33 77 4177
33 78 6882
33 79 5423
33 80 8263
33 81 6460
33 82 8521
33 83 2985
33 84 2092
33 85 3483
33 86 3069
33 87 2220
33 88 2281
33 89 1726
33 90 1152
33 91 2061
33 92 7404
33 93 6433
33 94 4435
33 95 6263
33 96 6923
33 97 2992
33 98 6608
33 99 9851
33 100 7805
33 101 9038
33 102 6913
33 103 7747
33 104 7607
33 105 7757
34 1 2840
34 2 2728
34 3 2909
34 4 2773
34 5 2604
34 6 2899
34 7 3185
34 8 2999
34 9 5941
34 10 5378
34 11 7112
34 12 5759
34 13 5689
34 14 6447
34 15 5719
34 16 5407
34 17 3723
34 18 4860
34 19 3272
34 20 4280
34 21 4002
34 22 3437
34 23 4365
34 24 2331
34 25 2071
34 26 2434
34 27 1964
34 28 1995
34 29 2004
34 30 2078
34 31 2886
34 32 2254
34 33 1020
34 34 0
34 35 594
34 36 879
34 37 829
34 38 736
34 39 753
34 40 656
34 41 2404
34 42 2548
34 43 2102
34 44 2421
34 45 2317
34 46 2947
34 47 2612
34 48 1980
34 49 2407
34 50 5083
34 51 4483
34 52 4489
34 53 3513
34 54 5069
34 55 5181
34 56 4109
34 57 3850
34 58 6120
34 59 6050
34 60 5384
34 61 5761
34 62 5706
34 63 5827
34 64 6352
34 65 5197
34 66 6050
34 67 7081
34 68 6188
34 69 6426
34 70 6973
34 71 6640
34 72 8519
34 73 6307
34 74 6459
34 75 5311
34 76 4422
34 77 3695
34 78 7986
34 79 5397
34 80 7154
34 81 5654
34 82 8067
34 83 2480
34 84 2802
34 85 3592
34 86 3387
34 87 2479
34 88 2841
34 89 1988
34 90 1867
34 91 2553
34 92 7868
34 93 5482
34 94 5698
34 95 5403
34 96 6689
34 97 3004
34 98 6146
34 99 7269
34 100 7217
34 101 8479
34 102 6321
34 103 8138
34 104 6648
34 105 7663
35 1 3756
35 2 3313
35 3 3467
35 4 3179
35 5 3632
35 6 3821
35 7 3082
35 8 2917
35 9 5724
35 10 6549
35 11 5514
35 12 6052
35 13 6463
35 14 7910
35 15 5409
35 16 5864
35 17 4001
35 18 5675
35 19 3835
35 20 3776
35 21 3974
35 22 3824
35 23 3915
35 24 2023
35 25 2130
35 26 2316
35 27 1924
35 28 1893
35 29 1713
35 30 2540
35 31 2208
35 32 1937
35 33 877
35 34 594
35 35 0
35 36 745
35 37 639
35 38 1199
35 39 747
35 40 969
35 41 2751
35 42 3159
35 43 2974
35 44 2466
35 45 2901
35 46 3645
35 47 3236
35 48 2190
35 49 2367
35 50 5129
35 51 4921
35 52 5098
35 53 4972
35 54 4814
35 55 5390
35 56 4941
35 57 4907
35 58 7029
35 59 7332
35 60 6101
35 61 6017
35 62 6733
35 63 6971
35 64 6437
35 65 5692
35 66 7332
35 67 6400
35 68 6591
35 69 7115
35 70 7313
35 71 6922
35 72 7603
35 73 6858
35 74 7798
35 75 4687
35 76 3254
35 77 3381
35 78 6308
35 79 6111
35 80 7436
35 81 5043
35 82 7950
35 83 1943
35 84 3261
35 85 2750
35 86 2596
35 87 1863
35 88 1931
35 89 1171
35 90 1875
35 91 1570
35 92 9086
35 93 6090
35 94 5993
35 95 7442
35 96 7019
35 97 4104
35 98 7245
35 99 7010
35 100 7954
35 101 8377
35 102 7179
35 103 7697
35 104 8057
35 105 8288
36 1 3336
36 2 3426
36 3 3445
36 4 3966
36 5 4314
36 6 4108
36 7 3495
36 8 3603
36 9 6329
36 10 6777
36 11 6517
36 12 6512
36 13 6983
36 14 6997
36 15 5794
36 16 5998
36 17 4696
36 18 6663
36 19 4412
36 20 4913
36 21 4071
36 22 4040
36 23 5047
36 24 2761
36 25 2436
36 26 2674
36 27 2074
36 28 1998
36 29 2321
36 30 2848
36 31 2835
36 32 2722
36 33 310
36 34 879
36 35 745
36 36 0
36 37 53
36 38 851
36 39 138
36 40 672
36 41 2349
36 42 3212
36 43 2816
36 44 2005
36 45 2275
36 46 2967
36 47 3022
36 48 2319
36 49 2191
36 50 5748
36 51 5484
36 52 5413
36 53 4916
36 54 5641
36 55 5747
36 56 4435
36 57 4898
36 58 7855
36 59 6330
