[8, 11, 14, 15, 16] ; 1760911.632
[1, 3, 4, 6, 7, 10, 12, 13, 14, 15] ; 1130419.253
[3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15] ; 1159615.773
[1, 2, 3, 4, 5, 9, 10, 11, 12, 13, 15, 16] ; 1120973.15
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1086506.646
[1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1177877.378
[1, 2, 3, 4, 8, 10, 11, 12] ; 1234130.237
[1, 2, 4, 6, 9, 10, 12, 13, 14, 15, 16] ; 1169314.424
[2, 7, 9, 15, 16] ; 1605143.5
[1, 3, 4, 10, 11, 14] ; 1311197.156
[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1126115.194
[1, 2, 3, 5, 9, 10, 11, 15, 16] ; 1340996.013
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1121462.752
[1, 2, 3, 5, 8, 10, 11, 12, 13, 14, 15, 16] ; 1152592.091
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16] ; 1143424.57
[4, 7, 8, 10, 11, 16] ; 1657568.535
[1, 2, 6, 8, 11, 12, 14] ; 1235680.958
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15] ; 1218532.215
[1, 2, 3, 4, 7, 8, 9, 10, 11, 13, 14, 15, 16] ; 1081527.127
[2, 4, 8, 9, 10] ; 1374359.835
[1, 4, 5, 10, 11, 12, 14] ; 1369865.335
[5, 6, 8, 12, 16] ; 1432606.471
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1110903.98
[1, 5, 6, 9, 11, 13] ; 1172673.371
[1, 3, 5, 8, 13, 16] ; 1378269.603
[1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 15, 16] ; 1206913.978
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1058458.869
[1, 2, 3, 4, 5, 6, 9, 14, 15] ; 1306168.202
[1, 4, 5, 6, 7, 8, 9, 10] ; 1227891.273
[5, 6, 10, 11, 12] ; 1319476.756
[2, 4, 7, 8, 9, 12, 14, 15] ; 1288099.756
[3, 7, 8, 9, 10, 11, 13, 14, 15] ; 1236486.447
[1, 2, 6, 7, 9, 10, 11, 13, 14, 15] ; 1176635.162
[2, 3, 6, 9, 14, 15] ; 1391959.143
[1, 2, 3, 5, 6, 7, 8, 10, 12, 13, 15] ; 1205864.885
[1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16] ; 1151050.672
[2, 3, 5, 7, 8, 9, 11, 12, 13, 14, 15] ; 1191988.525
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1089836.256
[1, 6, 7, 9, 10, 12, 13, 15, 16] ; 1247176.145
[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15] ; 1071696.222
[3, 5, 9, 12, 16] ; 1361707.975
[3, 6, 10, 13, 14, 15, 16] ; 1317240.138
[1, 2, 4, 5, 6, 9, 10, 12, 14, 15] ; 1323656.035
[1, 5, 7, 9, 11] ; 1366995.793
[1, 2, 3, 4, 5, 6, 11, 13, 15] ; 1167497.814
[4, 6, 7, 12, 16] ; 1491990.657
[1, 2, 3, 4, 5, 6, 9, 12, 13, 14, 15, 16] ; 1115117.454
[1, 3, 4, 5, 6, 7, 10, 11, 12, 15, 16] ; 1278336.707
[1, 2, 4, 5, 6, 8, 9, 10, 13] ; 1160222.384
[5, 6, 9, 10, 11, 12, 13] ; 1240034.664
[1, 2, 9, 14, 15] ; 1541621.854
[2, 5, 6, 7, 8, 10, 12, 15] ; 1269509.603
[1, 2, 3, 4, 8, 9, 10, 11, 12, 14, 16] ; 1093488.211
[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 14, 15, 16] ; 1146124.698
[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 15, 16] ; 1086137.774
[1, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16] ; 1080019.812
[1, 4, 5, 7, 8, 9, 14, 15] ; 1290732.757
[2, 3, 4, 12, 15, 16] ; 1382959.885
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1047999.74
[1, 2, 4, 6, 7, 8, 10, 13, 14, 16] ; 1180041.474
[1, 2, 5, 7, 10, 11, 13, 16] ; 1161198.233
[3, 4, 6, 9, 10, 11, 12, 13, 14, 15, 16] ; 1083628.205
[1, 2, 5, 9, 11, 14] ; 1425559.537
[1, 3, 8, 10, 12, 13, 14, 15, 16] ; 1440287.274
[2, 3, 6, 7, 8, 9, 10, 13, 14, 16] ; 1231701.24
[2, 3, 8, 9, 11] ; 1315970.762
[3, 6, 10, 12, 14, 15, 16] ; 1474813.113
[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16] ; 1083149.02
[1, 3, 8, 9, 11, 12, 15, 16] ; 1229579.833
[1, 3, 4, 6, 7, 8, 9, 10, 12, 16] ; 1234904.016
[1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16] ; 1094572.12
[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15] ; 1310479.39
[2, 3, 4, 5, 7, 8, 9, 10, 13, 14, 15, 16] ; 1167490.708
[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16] ; 1066685.922
[2, 3, 4, 7, 8, 9, 12, 13, 15] ; 1251695.66
[2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13] ; 1174444.756
[1, 2, 3, 4, 6, 7, 10, 11, 12, 14, 16] ; 1233827.398
[1, 2, 3, 4, 6, 7, 9, 10, 11, 14, 15] ; 1369422.848
[2, 5, 6, 7, 8, 9, 11, 12, 13] ; 1072099.763
[1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15] ; 1287400.171
[2, 4, 5, 9, 11, 13] ; 1305726.59
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16] ; 1119689.441
[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16] ; 1020449.635
[1, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1039505.785
[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16] ; 1158109.806
[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16] ; 1083154.588
[1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1128094.383
[2, 3, 4, 5, 6, 7, 8, 13, 14] ; 1100818.056
[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 15, 16] ; 1081058.836
[2, 4, 6, 8, 9, 10, 11, 13, 14] ; 1123986.321
[2, 5, 6, 7, 11, 12, 16] ; 1270457.17
[2, 3, 4, 8, 11, 12, 13] ; 1233121.275
[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1063108.477
[2, 4, 6, 7, 11, 14, 15] ; 1295552.829
[2, 3, 9, 14, 15, 16] ; 1418737.596
[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1085088.952
[2, 5, 7, 9, 10, 14, 15, 16] ; 1394906.254
[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14] ; 1101406.042
[1, 4, 7, 9, 12, 15, 16] ; 1378705.76
[1, 3, 5, 6, 7, 11, 13, 16] ; 1179558.29
[2, 3, 6, 8, 11, 12, 15, 16] ; 1292322.216
[2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16] ; 1048421.505
[3, 4, 7, 9, 10, 12, 14] ; 1323321.995
[2, 3, 4, 6, 8, 9, 10, 11, 13, 14, 15] ; 1128962.182
[5, 10, 13, 14, 15, 16] ; 1730872.105
[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16] ; 1083378.786
[3, 4, 5, 6, 8, 10, 12, 13, 14, 15, 16] ; 1191020.367
[1, 5, 12, 13, 16] ; 1503447.656
[1, 2, 3, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16] ; 1069633.599
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1075922.962
[1, 2, 7, 12, 13, 14, 15] ; 1411132.527
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1016672.174
[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16] ; 1124738.78
[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1200239.016
[3, 4, 5, 8, 9, 10, 14] ; 1352069.943
[3, 5, 6, 8, 13, 15] ; 1338019.931
[2, 5, 8, 10, 12] ; 1488884.38
[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1053512.278
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1058409.047
[5, 8, 10, 11, 15] ; 1638303.821
[1, 2, 6, 7, 8, 9, 10, 11, 14] ; 1279890.233
[1, 2, 3, 4, 7, 8, 10, 11, 12, 14, 15] ; 1261008.769
[1, 2, 3, 4, 5, 6, 14, 16] ; 1327145.4
[4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15] ; 1093947.7
[1, 7, 8, 9, 10, 11, 14, 16] ; 1361864.881
[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1090807.501
[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16] ; 1104316.387
[3, 10, 12, 13, 15] ; 1700577.45
[2, 3, 4, 8, 11, 12, 13, 14] ; 1039469.641
[1, 2, 5, 7, 11, 12, 14, 15, 16] ; 1286776.801
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1037465.878
[1, 4, 6, 8, 9] ; 1328285.549
[1, 2, 3, 4, 5, 9, 10, 13, 14, 16] ; 1254239.225
[1, 4, 7, 9, 10, 11, 12, 13, 14, 15, 16] ; 1188847.523
[2, 3, 4, 6, 11, 12, 14, 16] ; 1237148.054
[1, 2, 4, 6, 8, 11, 12, 13, 15] ; 1109036.482
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1142331.189
[2, 4, 9, 11, 12, 15, 16] ; 1323666.561
[2, 3, 5, 7, 8, 11, 13, 14, 15, 16] ; 1137741.887
[3, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16] ; 1163662.113
[1, 5, 7, 10, 14, 16] ; 1648165.751
[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16] ; 1067439.083
[1, 2, 3, 7, 8, 9, 11, 12, 13, 14, 15, 16] ; 1193135.721
[2, 3, 6, 7, 11, 15] ; 1297972.631
[1, 4, 6, 8, 9, 11, 13, 14, 15] ; 1220762.855
[2, 3, 4, 5, 6, 7, 8, 10, 13, 14, 15] ; 1099957.731
[3, 5, 11, 15, 16] ; 1473988.827
[1, 2, 4, 5, 7, 12, 14, 16] ; 1258716.938
[1, 3, 7, 8, 9, 10, 11, 14, 16] ; 1321651.702
[1, 2, 5, 6, 7, 8, 14, 16] ; 1385413.72
[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15] ; 1218045.946
[2, 4, 7, 9, 11, 16] ; 1325493.395
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1069092.374
[2, 3, 5, 10, 11, 15] ; 1333327.782
[3, 5, 6, 8, 10, 11, 12, 13, 14] ; 1157539.969
[1, 2, 4, 5, 6, 7, 8, 11, 13, 15, 16] ; 1093939.45
[1, 2, 3, 4, 5, 6, 11, 12, 14, 16] ; 1244500.501
[1, 3, 6, 7, 11, 12, 14, 15] ; 1259776.397
[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1107625.821
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1089910.989
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16] ; 1067294.151
[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 15] ; 1253239.798
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16] ; 1051132.391
[2, 6, 7, 8, 10, 11, 12] ; 1315104.431
[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15] ; 1202644.937
[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 16] ; 1039533.166
[1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 15, 16] ; 1113663.882
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1027081.482
[2, 3, 4, 5, 6, 7, 9, 11, 12, 14, 15] ; 1241020.806
[1, 3, 5, 7, 8, 11, 12, 15] ; 1276236.338
[1, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15] ; 1177239.733
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15] ; 1121846.161
[2, 3, 7, 10, 11, 12, 16] ; 1386253.494
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16] ; 1300685.17
[1, 2, 3, 7, 10, 11, 12, 15, 16] ; 1248234.355
[1, 2, 3, 5, 6, 7, 11, 12, 13, 14, 16] ; 1181761.037
[4, 6, 8, 14, 15, 16] ; 1445722.689
[2, 3, 5, 6, 8, 9, 13, 16] ; 1176944.427
[4, 5, 6, 8, 9, 11, 12, 14, 16] ; 1251442.527
[4, 11, 13, 14, 16] ; 1371805.39
[3, 7, 8, 9, 10, 12, 13, 14, 15, 16] ; 1286355.066
[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 14, 15, 16] ; 1188532.26
[1, 2, 3, 4, 5, 6, 9, 11, 13, 14, 15] ; 1159902.239
[3, 4, 5, 7, 8, 11, 12] ; 1247920.575
[1, 2, 3, 4, 5, 7, 8, 9, 11, 14, 16] ; 1242665.022
[1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16] ; 1295754.853
[2, 3, 4, 9, 13] ; 1314966.877
[1, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16] ; 1068923.342
[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 16] ; 1177341.311
[1, 2, 3, 13, 14, 16] ; 1343105.922
[2, 3, 4, 5, 10, 12, 15] ; 1278269.935
[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16] ; 1218895.042
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1058483.78
[2, 6, 8, 10, 11] ; 1310777.366
[1, 2, 3, 6, 7, 8, 10, 13, 14, 16] ; 1286586.014
[4, 7, 9, 10, 15] ; 1712434.189
[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16] ; 1072695.459
[1, 4, 5, 7, 11] ; 1330690.925
[1, 4, 5, 6, 7, 8, 11, 12, 13, 16] ; 1192752.16
[1, 3, 6, 8, 11] ; 1308425.514
[3, 4, 5, 6, 7, 8, 9, 11, 14, 16] ; 1312765.461
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1121487.663
[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16] ; 1105335.852
[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16] ; 1100529.533
[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16] ; 1118910.517
[1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16] ; 1191766.881
[3, 4, 12, 14, 15, 16] ; 1435993.953
[1, 4, 6, 7, 8, 12, 14, 15, 16] ; 1355312.064
[1, 2, 3, 4, 5, 6, 8, 10, 12] ; 1184396.872
[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 15, 16] ; 1117589.894
[2, 4, 5, 6, 7, 9, 12, 15, 16] ; 1267733.933
[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16] ; 1211344.546
[2, 7, 8, 13, 15] ; 2018489.577
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1016672.174
[4, 7, 10, 11, 12, 13, 15] ; 1417597.789
[1, 3, 4, 6, 7, 8, 9, 14] ; 1247286.01
[1, 9, 11, 13, 14, 16] ; 1385928.942
[1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 15, 16] ; 1071761.564
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1131896.971
[1, 4, 5, 6, 7, 8, 10, 11, 13] ; 1244789.226
[6, 9, 10, 11, 12, 15] ; 1329474.235
[2, 3, 6, 9, 10] ; 1470942.01
[2, 4, 6, 7, 8, 10, 11, 12, 13, 16] ; 1180643.278
[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1088538.709
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14] ; 1045821.522
[3, 4, 5, 8, 14, 16] ; 1240845.688
[1, 4, 5, 6, 9, 11, 12, 13, 14, 16] ; 1108888.681
[5, 6, 7, 8, 9, 11, 12, 13, 15] ; 1166081.743
[1, 2, 4, 6, 10, 11, 16] ; 1262467.144
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1089935.9
[2, 4, 5, 6, 13] ; 1239563.84
[2, 3, 7, 9, 10, 11, 12, 13, 14, 15, 16] ; 1181113.612
[1, 2, 3, 4, 5, 7, 10, 11, 14, 16] ; 1252164.059
[2, 4, 5, 10, 11, 14, 16] ; 1273776.183
[1, 3, 4, 9, 13, 15, 16] ; 1221732.747
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1131747.505
[1, 2, 3, 9, 10, 12, 13, 14] ; 1228580.117
[1, 2, 5, 6, 8, 10, 11, 16] ; 1317536.219
[1, 4, 7, 8, 11, 12, 13, 14] ; 1278945.623
[3, 5, 6, 9, 10] ; 1400467.416
[1, 2, 3, 5, 7, 8, 13, 16] ; 1252271.582
[3, 4, 5, 7, 9, 11, 14, 15] ; 1197684.396
[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 15] ; 1251467.58
[1, 2, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15] ; 1196451.59
[1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 16] ; 1246056.634
[1, 2, 4, 9, 11, 13, 16] ; 1196079.095
[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1073443.051
[3, 5, 6, 10, 11, 13] ; 1214537.029
[6, 9, 10, 15, 16] ; 1702755.274
[1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16] ; 1254892.83
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1048074.472
[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16] ; 1080052.291
[1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 15] ; 1258177.22
[1, 2, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15] ; 1172967.017
[3, 7, 8, 11, 15] ; 1538709.477
[1, 3, 5, 8, 9, 10, 12, 13, 14, 15, 16] ; 1162386.444
[1, 3, 4, 7, 9, 10, 11, 12, 13] ; 1151957.45
[3, 4, 7, 8, 9, 10, 11, 12, 14, 15, 16] ; 1238118.181
[3, 5, 6, 12, 14, 15, 16] ; 1399963.1
[2, 4, 5, 9, 10, 12, 14, 15, 16] ; 1251804.903
[1, 2, 3, 7, 8, 9, 10, 11, 13, 14, 15] ; 1112253.798
[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1070900.546
[1, 2, 5, 6, 7, 8, 9, 10, 11, 13] ; 1097200.792
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16] ; 1056476.753
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16] ; 1093930.841
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1079451.86
[7, 10, 11, 14, 16] ; 1872627.605
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1048049.562
[2, 4, 5, 6, 12, 13, 14] ; 1194530.703
[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 15, 16] ; 1300338.816
[4, 8, 9, 10, 14, 15] ; 1481417.476
[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16] ; 1115800.121
[3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16] ; 1239269.563
[1, 4, 8, 13, 16] ; 1610866.482
[1, 4, 6, 7, 8, 10, 11, 13, 15, 16] ; 1157913.184
[1, 3, 5, 6, 7, 8, 12, 16] ; 1256890.606
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1131847.149
[1, 2, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16] ; 1150661.056
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1079501.682
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15] ; 1062520.641
[7, 8, 10, 12, 14] ; 2030546.474
[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1116466.34
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1079426.949
[3, 7, 12, 13, 15] ; 1735519.883
[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1067251.165
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1100469.762
[2, 3, 4, 8, 11, 12, 14] ; 1186762.448
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16] ; 1036441.05
[1, 2, 4, 8, 9, 10, 11, 12, 13] ; 1127076.641
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1037640.254
[4, 6, 7, 8, 10, 11, 12, 14, 15, 16] ; 1307967.477
[2, 8, 11, 12, 13, 14] ; 1294562.112
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1100345.207
[1, 4, 5, 6, 8, 9, 10] ; 1256634.11
[10, 12, 13, 14, 16] ; 1942433.049
[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16] ; 1069028.17
[3, 4, 9, 11, 14, 16] ; 1331241.703
[1, 2, 4, 6, 7, 8] ; 1323607.619
[2, 4, 6, 8, 9, 10, 11] ; 1300309.825
[1, 4, 7, 11, 12, 16] ; 1450670.923
[1, 3, 7, 8, 10, 11, 12, 14, 15, 16] ; 1309122.307
[4, 5, 6, 12, 14, 16] ; 1304113.225
[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16] ; 1069362.652
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16] ; 1109130.668
[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16] ; 1115724.885
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1089960.811
[1, 2, 3, 6, 8, 11, 12, 14, 15, 16] ; 1206352.387
[3, 6, 7, 10, 11, 12, 14, 15] ; 1369083.773
[2, 3, 4, 8, 9, 13, 14, 15, 16] ; 1132508.831
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1037540.611
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15] ; 1103232.686
[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15] ; 1100069.333
[2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16] ; 1158311.861
[1, 3, 4, 9, 12, 14] ; 1311823.703
[4, 5, 7, 10, 11, 14] ; 1383776.838
[1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15] ; 1077800.122
[2, 3, 5, 6, 12, 14, 16] ; 1296653.193
[4, 5, 7, 8, 10, 12, 15, 16] ; 1466856.79
[1, 3, 7, 8, 10, 12, 14, 16] ; 1547086.245
[1, 2, 4, 7, 11, 12, 14, 15, 16] ; 1364780.824
[1, 2, 5, 7, 8, 9, 10, 12, 13, 14, 16] ; 1139795.484
[1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 16] ; 1114043.918
[1, 2, 3, 7, 8, 10, 11, 16] ; 1283205.002
[2, 4, 7, 12, 13, 14, 16] ; 1330413.192
[1, 2, 9, 15, 16] ; 1750695.774
[1, 6, 7, 10, 11, 13, 14, 15, 16] ; 1294369.844
[1, 4, 6, 8, 16] ; 1382583.252
[3, 4, 8, 9, 10, 11, 14, 15] ; 1247766.103
[1, 2, 3, 4, 5, 6, 8, 11, 12, 13, 14, 15, 16] ; 1092565.567
[1, 2, 4, 5, 7, 10, 14, 15, 16] ; 1309658.664
[1, 2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16] ; 1058538.783
[1, 2, 6, 11, 13, 15] ; 1247312.039
[1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15] ; 1192490.266
[2, 3, 4, 5, 6, 8, 10, 12, 13, 14] ; 1092048.75
[2, 4, 6, 13, 16] ; 1292327.206
[1, 2, 3, 8, 9, 11, 12, 13, 14, 16] ; 1174627.617
[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16] ; 1114576.229
[1, 3, 5, 6, 11, 12, 13, 14, 16] ; 1102448.283
[3, 4, 10, 11, 13, 14, 16] ; 1220277.328
[2, 3, 7, 8, 9, 10, 11, 12] ; 1256871.185
[2, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16] ; 1178688.014
[1, 2, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16] ; 1174550.9
[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 15, 16] ; 1190451.019
[2, 6, 11, 14, 15] ; 1392747.412
[1, 4, 6, 10, 12, 13, 15] ; 1329885.84
[1, 3, 6, 10, 11, 13, 15, 16] ; 1147692.972
[1, 3, 6, 10, 12, 13, 15] ; 1316040.071
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16] ; 1047999.74
[4, 5, 6, 7, 8, 9, 10, 12] ; 1242823.249
[1, 2, 3, 8, 10, 11, 12, 13, 14, 15] ; 1145531.631
[1, 3, 4, 5, 7, 8, 9, 11, 14, 15] ; 1250600.283
[2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15] ; 1142713.267
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 16] ; 1193818.813
